region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,latitude,longitude
mcallen / edinburg,61995,2020,ford,f-250,like new,8 cylinders,diesel,10700,clean,automatic,4wd,full-size,truck,silver,tx,26.1675,-97.9671
mcallen / edinburg,19995,2020,nissan,kicks,like new,4 cylinders,gas,7817,clean,automatic,fwd,compact,SUV,white,tx,26.2154,-98.2359
mcallen / edinburg,36995,2020,dodge,charger gt,like new,6 cylinders,gas,5393,clean,automatic,rwd,compact,sedan,blue,tx,26.2154,-98.2359
mcallen / edinburg,7000,2019,chevrolet,spark,excellent,4 cylinders,gas,26000,rebuilt,automatic,fwd,compact,coupe,blue,tx,26.2937,-98.3008
odessa / midland,32995,2019,ford,explorer,excellent,6 cylinders,gas,45302,clean,automatic,fwd,mid-size,SUV,silver,tx,32.0295,-102.0915
odessa / midland,48995,2019,ford,f-250 super duty,like new,8 cylinders,diesel,48000,clean,automatic,4wd,full-size,pickup,white,tx,31.861454,-102.343971
odessa / midland,26995,2019,ford,f-150 supercrew,like new,6 cylinders,gas,70000,clean,automatic,rwd,full-size,truck,white,tx,31.861454,-102.343971
odessa / midland,28995,2019,nissan,murano,excellent,6 cylinders,gas,19452,clean,automatic,fwd,mid-size,SUV,white,tx,32.0295,-102.0915
odessa / midland,33995,2019,ford,explorer,like new,6 cylinders,gas,45283,clean,automatic,fwd,mid-size,SUV,silver,tx,32.0295,-102.0915
odessa / midland,31995,2019,toyota,highlander,excellent,6 cylinders,gas,26195,clean,automatic,fwd,mid-size,SUV,white,tx,32.0295,-102.0915
odessa / midland,39788,2019,ford,super duty f-250 srw,good,8 cylinders,gas,58566,clean,automatic,rwd,full-size,truck,white,tx,27.798089,-97.475153
odessa / midland,32995,2020,dodge,charger,like new,6 cylinders,gas,6401,clean,automatic,rwd,mid-size,sedan,blue,tx,32.0295,-102.0915
odessa / midland,31788,2019,ford,transit van,good,6 cylinders,gas,21029,clean,automatic,rwd,full-size,van,white,tx,27.798089,-97.475153
odessa / midland,39788,2019,ford,super duty f-250 srw,good,8 cylinders,gas,58566,clean,automatic,rwd,full-size,truck,white,tx,27.798089,-97.475153
odessa / midland,34788,2019,ford,transit van,good,6 cylinders,gas,27999,clean,automatic,rwd,full-size,van,white,tx,27.798089,-97.475153
odessa / midland,66995,2019,ford,f-250,excellent,8 cylinders,diesel,39610,clean,automatic,4wd,full-size,truck,silver,tx,32.0295,-102.0915
odessa / midland,33488,2019,chevrolet,express cargo van,good,8 cylinders,gas,21787,clean,automatic,rwd,full-size,van,white,tx,27.798089,-97.475153
san antonio,34995,2020,ford,f150 xlt,like new,6 cylinders,gas,6000,clean,automatic,rwd,full-size,truck,grey,tx,29.7565,-98.1983
san antonio,33989,2019,toyota,tundra sr 4x4,good,8 cylinders,gas,60593,clean,automatic,4wd,full-size,pickup,black,tx,29.5612,-98.6117
san antonio,22488,2020,toyota,rav4 le awd,excellent,4 cylinders,gas,44214,clean,automatic,4wd,mid-size,SUV,white,tx,29.5612,-98.6117
san antonio,1000,2019,nissan,sentra sv,like new,4 cylinders,gas,25514,clean,automatic,fwd,full-size,sedan,black,tx,29.4189,-98.6895
san antonio,1000,2019,nissan,sentra sv,like new,4 cylinders,gas,25857,clean,automatic,fwd,full-size,sedan,black,tx,29.4189,-98.6895
san antonio,1000,2019,toyota,corolla,like new,4 cylinders,gas,25514,clean,automatic,fwd,full-size,sedan,blue,tx,29.4189,-98.6895
san antonio,1000,2019,toyota,corolla,like new,4 cylinders,gas,25514,clean,automatic,fwd,full-size,sedan,blue,tx,29.4189,-98.6895
san antonio,1000,2019,toyota,corolla,like new,4 cylinders,gas,25514,clean,automatic,fwd,full-size,sedan,white,tx,29.4189,-98.6895
san antonio,1500,2019,toyota,corolla,like new,6 cylinders,gas,25857,clean,automatic,fwd,full-size,sedan,blue,tx,29.4189,-98.6895
san antonio,31700,2019,mercedes-benz,cla-class,like new,4 cylinders,gas,23943,clean,automatic,fwd,compact,sedan,white,tx,29.622832,-98.290815
san antonio,33487,2019,rover,discovery hse,excellent,4 cylinders,gas,25597,clean,automatic,4wd,mid-size,SUV,black,tx,29.5612,-98.6117
san antonio,33995,2020,dodge,challenger,like new,6 cylinders,gas,10969,clean,automatic,rwd,mid-size,coupe,silver,tx,29.517711,-98.396752
san antonio,33488,2019,chevrolet,express cargo van,good,8 cylinders,gas,21787,clean,automatic,rwd,mid-size,van,white,tx,27.798089,-97.475153
san antonio,31250,2019,chevrolet,express passenger,good,6 cylinders,gas,16900,clean,automatic,rwd,full-size,van,white,tx,27.798089,-97.475153
san antonio,31788,2019,ford,transit van,good,6 cylinders,gas,21029,clean,automatic,rwd,mid-size,van,white,tx,27.798089,-97.475153
san antonio,33995,2019,ram,1500 classic,like new,6 cylinders,gas,20052,clean,automatic,rwd,full-size,truck,white,tx,29.517711,-98.396752
san antonio,34995,2019,toyota,tacoma 2wd,like new,6 cylinders,gas,23797,clean,automatic,rwd,full-size,truck,black,tx,29.517711,-98.396752
san antonio,20989,2020,ford,edge sel,excellent,4 cylinders,gas,56648,clean,automatic,fwd,mid-size,SUV,white,tx,29.5612,-98.6117
san antonio,35595,2020,ford,explorer,excellent,4 cylinders,gas,21504,clean,automatic,rwd,full-size,SUV,red,tx,29.52414,-98.49926
san antonio,39900,2019,lexus,es 350,excellent,6 cylinders,gas,8700,lien,automatic,fwd,full-size,sedan,white,tx,29.5234,-98.5273
san antonio,37989,2019,toyota,tundra sr5 4x4,excellent,8 cylinders,gas,59890,clean,automatic,4wd,full-size,pickup,white,tx,29.5612,-98.6117
san antonio,22488,2020,toyota,rav4 le awd,excellent,4 cylinders,gas,44214,clean,automatic,4wd,mid-size,SUV,white,tx,29.5612,-98.6117
san antonio,33989,2019,toyota,tundra sr 4x4,good,8 cylinders,gas,60593,clean,automatic,4wd,full-size,pickup,black,tx,29.5612,-98.6117
san antonio,35988,2019,ford,transit cargo van,like new,6 cylinders,gas,30640,clean,automatic,rwd,full-size,van,white,tx,29.5612,-98.6117
san antonio,71980,2019,lexus,ls 500 f sport,like new,6 cylinders,gas,8492,clean,automatic,rwd,full-size,sedan,grey,tx,29.485474,-98.499295
san antonio,1500,2019,chrysler,,like new,4 cylinders,gas,35000,clean,other,rwd,mid-size,other,black,tx,29.360753,-98.493719
san antonio,1500,2019,chevrolet,,like new,6 cylinders,gas,35000,clean,other,rwd,mid-size,other,black,tx,29.360753,-98.493719
san antonio,14500,2020,kia,rio lx,like new,4 cylinders,gas,3000,rebuilt,automatic,fwd,sub-compact,sedan,black,tx,29.563739,-98.420053
san antonio,39788,2019,ford,super duty f-250 srw,good,8 cylinders,gas,58566,clean,automatic,rwd,full-size,truck,white,tx,27.798089,-97.475153
tyler / east TX,46000,2020,ford,,excellent,8 cylinders,gas,29186,clean,automatic,4wd,full-size,pickup,white,tx,32.263249,-95.3067
tyler / east TX,51995,2019,chevrolet,silverado 2500hd,excellent,8 cylinders,diesel,96500,clean,automatic,4wd,full-size,truck,white,tx,32.5559,-94.932
tyler / east TX,67995,2019,ford,f250 super duty platinum,excellent,8 cylinders,diesel,94000,clean,automatic,4wd,full-size,truck,silver,tx,32.5559,-94.932
tyler / east TX,17995,2019,ford,fusion se,like new,4 cylinders,gas,29232,clean,automatic,fwd,mid-size,sedan,grey,tx,32.528314,-94.913979
tyler / east TX,22000,2019,nissan,rogue sv,like new,4 cylinders,gas,24000,clean,automatic,fwd,mid-size,SUV,white,tx,32.3138,-95.403042
waco,14995,2019,ford,escape,excellent,4 cylinders,gas,16600,rebuilt,automatic,fwd,compact,SUV,white,tx,31.5051,-97.2311
wichita falls,27250,2019,ford,mustang ecoboost premium,like new,4 cylinders,gas,35000,clean,automatic,rwd,mid-size,coupe,silver,tx,34.1566,-97.1792
wichita falls,27250,2019,ford,mustang ecoboost premium,like new,4 cylinders,gas,35000,clean,automatic,rwd,mid-size,coupe,silver,tx,34.1566,-97.1792
wichita falls,0,2019,chevrolet,tahoe,excellent,8 cylinders,gas,47915,clean,automatic,rwd,full-size,SUV,white,tx,34.19709,-97.16056
wichita falls,36988,2019,chevrolet,silverado,like new,8 cylinders,gas,36590,clean,automatic,4wd,full-size,truck,black,tx,35.199,-97.4841
wichita falls,87700,2020,ford,f250 king ranch,like new,8 cylinders,diesel,12900,clean,automatic,4wd,full-size,truck,white,tx,34.1566,-97.1792
wichita falls,20888,2019,chevrolet,equinox 2lt,like new,4 cylinders,gas,35000,clean,automatic,fwd,full-size,SUV,black,tx,34.1566,-97.1792
wichita falls,20888,2019,chevrolet,equinox 2lt,like new,4 cylinders,gas,35000,clean,automatic,fwd,full-size,SUV,black,tx,34.1566,-97.1792
wichita falls,46911,2019,ram,1500 laramie 4x4,like new,8 cylinders,gas,20300,clean,automatic,4wd,full-size,truck,blue,tx,34.1566,-97.1792
wichita falls,33700,2019,ram,1500 big horn,like new,8 cylinders,gas,68300,clean,automatic,rwd,full-size,truck,black,tx,34.1566,-97.1792
wichita falls,32888,2019,ram,1500 big horn,like new,8 cylinders,gas,68300,clean,automatic,rwd,full-size,truck,black,tx,34.1566,-97.1792
wichita falls,25900,2019,nissan,frontier sv crew cab,like new,6 cylinders,gas,8400,clean,automatic,rwd,mid-size,truck,grey,tx,34.1566,-97.1792
wichita falls,0,2020,cadillac,escalade esv,excellent,8 cylinders,gas,36294,clean,automatic,rwd,full-size,SUV,black,tx,34.19709,-97.16056
wichita falls,0,2019,chevrolet,silverado 1500,excellent,8 cylinders,gas,65949,clean,automatic,rwd,mid-size,truck,red,tx,34.19709,-97.16056
wichita falls,0,2019,ford,f-250sd,excellent,8 cylinders,diesel,84531,clean,automatic,4wd,full-size,truck,white,tx,34.19709,-97.16056
wichita falls,25900,2019,nissan,frontier sv crew cab,like new,6 cylinders,gas,8400,clean,automatic,rwd,mid-size,truck,grey,tx,34.1566,-97.1792
wichita falls,32888,2019,ram,1500 big horn,like new,8 cylinders,gas,68300,clean,automatic,rwd,full-size,truck,black,tx,34.1566,-97.1792
wichita falls,55900,2021,dodge,charger r/t scat pack,like new,8 cylinders,gas,2100,clean,automatic,rwd,full-size,sedan,white,tx,34.1566,-97.1792
wichita falls,32888,2019,ram,1500 big horn,like new,8 cylinders,gas,68300,clean,automatic,rwd,full-size,truck,black,tx,34.1566,-97.1792
wichita falls,25900,2019,nissan,frontier sv crew cab,like new,6 cylinders,gas,8400,clean,automatic,rwd,mid-size,truck,grey,tx,34.1566,-97.1792
wichita falls,20700,2019,gmc,terrain sle,like new,4 cylinders,gas,36850,clean,automatic,fwd,full-size,SUV,white,tx,34.1566,-97.1792
provo / orem,42900,2020,toyota,4runner,new,6 cylinders,gas,4300,clean,automatic,4wd,full-size,SUV,red,ut,40.372,-111.7333
salt lake city,51692,2020,ram,2500 tradesman,new,8 cylinders,gas,8226,clean,automatic,4wd,full-size,pickup,white,ut,40.7205,-111.888
salt lake city,31775,2020,subaru,wrx premium,like new,4 cylinders,gas,17319,clean,manual,4wd,full-size,sedan,blue,ut,40.7206,-111.888
st george,56500,2020,gmc,sierra,new,8 cylinders,gas,1300,clean,automatic,4wd,full-size,pickup,red,ut,37.175631,-113.60824
st george,56500,2021,toyota,supra 3.0 premium gr,new,6 cylinders,gas,1092,clean,automatic,rwd,compact,coupe,silver,ut,37.6784,-113.0776
vermont,23395,2020,nissan,rogue,excellent,4 cylinders,gas,28760,clean,automatic,4wd,mid-size,SUV,black,vt,44.1945,-72.4936
vermont,32995,2020,infiniti,qx60,excellent,6 cylinders,gas,27306,clean,automatic,4wd,full-size,SUV,grey,vt,44.1945,-72.4936
vermont,23995,2019,subaru,outback,excellent,4 cylinders,gas,32270,clean,automatic,4wd,mid-size,SUV,red,vt,44.1945,-72.4936
vermont,28795,2020,toyota,rav4,excellent,4 cylinders,gas,29164,clean,automatic,4wd,mid-size,SUV,grey,vt,44.1945,-72.4936
vermont,23395,2020,nissan,rogue,excellent,4 cylinders,gas,27817,clean,automatic,4wd,mid-size,SUV,black,vt,44.1945,-72.4936
vermont,21995,2020,chevrolet,equinox,excellent,6 cylinders,gas,31954,clean,automatic,4wd,full-size,SUV,grey,vt,44.1945,-72.4936
vermont,16500,2019,volkswagen,jetta,like new,4 cylinders,gas,12500,clean,manual,fwd,mid-size,sedan,blue,vt,44.2641,-72.577
vermont,19998,2019,kia,sportage lx,good,4 cylinders,gas,46886,clean,automatic,4wd,mid-size,SUV,black,vt,44.439495,-73.210154
vermont,20395,2020,mitsubishi,outlander,excellent,4 cylinders,gas,20391,clean,automatic,4wd,mid-size,SUV,white,vt,44.1945,-72.4936
vermont,14995,2019,nissan,sentra,excellent,4 cylinders,gas,7480,clean,automatic,fwd,mid-size,sedan,silver,vt,44.1945,-72.4936
vermont,22995,2019,nissan,altima,excellent,4 cylinders,gas,21392,clean,automatic,4wd,mid-size,sedan,silver,vt,44.1945,-72.4936
vermont,23195,2020,nissan,rogue,excellent,4 cylinders,gas,36854,clean,automatic,4wd,mid-size,SUV,green,vt,44.1945,-72.4936
vermont,50345,2021,nissan,titan,new,8 cylinders,gas,50,clean,automatic,4wd,full-size,truck,black,vt,44.1945,-72.4936
vermont,17995,2019,ford,ecosport,excellent,4 cylinders,gas,30177,clean,manual,4wd,mid-size,SUV,blue,vt,44.1945,-72.4936
vermont,23395,2020,nissan,rogue sv awd,excellent,4 cylinders,gas,28567,clean,automatic,4wd,mid-size,SUV,blue,vt,44.1945,-72.4936
vermont,22995,2020,nissan,rogue,excellent,4 cylinders,gas,39663,clean,automatic,4wd,mid-size,SUV,silver,vt,44.1945,-72.4936
vermont,23795,2020,nissan,rogue,excellent,4 cylinders,gas,20023,clean,automatic,4wd,mid-size,SUV,black,vt,44.1945,-72.4936
vermont,22995,2020,nissan,rogue,excellent,4 cylinders,gas,38050,clean,automatic,4wd,mid-size,SUV,blue,vt,44.1945,-72.4936
vermont,23395,2020,nissan,rogue,excellent,4 cylinders,gas,28760,clean,automatic,4wd,mid-size,SUV,black,vt,44.1945,-72.4936
vermont,32995,2020,infiniti,qx60,excellent,6 cylinders,gas,27306,clean,automatic,4wd,full-size,SUV,grey,vt,44.1945,-72.4936
vermont,23995,2019,subaru,outback,excellent,4 cylinders,gas,32270,clean,automatic,4wd,mid-size,SUV,red,vt,44.1945,-72.4936
vermont,28795,2020,toyota,rav4,excellent,4 cylinders,gas,29164,clean,automatic,4wd,mid-size,SUV,grey,vt,44.1945,-72.4936
vermont,23395,2020,nissan,rogue,excellent,4 cylinders,gas,27817,clean,automatic,4wd,mid-size,SUV,black,vt,44.1945,-72.4936
vermont,21995,2020,chevrolet,equinox,excellent,6 cylinders,gas,31954,clean,automatic,4wd,full-size,SUV,grey,vt,44.1945,-72.4936
vermont,42995,2020,ram,1500 bighorn,like new,8 cylinders,gas,23343,clean,automatic,4wd,full-size,pickup,blue,vt,44.9773,-73.4466
vermont,32900,2019,ford,transit cargo,excellent,6 cylinders,gas,19233,clean,automatic,rwd,full-size,van,white,vt,42.88194,-73.68477
vermont,20395,2020,mitsubishi,outlander,excellent,4 cylinders,gas,20391,clean,automatic,4wd,mid-size,SUV,white,vt,44.1945,-72.4936
vermont,14995,2019,nissan,sentra,excellent,4 cylinders,gas,7480,clean,automatic,fwd,mid-size,sedan,silver,vt,44.1945,-72.4936
vermont,22995,2019,nissan,altima,excellent,4 cylinders,gas,21392,clean,automatic,4wd,mid-size,sedan,silver,vt,44.1945,-72.4936
vermont,23195,2020,nissan,rogue,excellent,4 cylinders,gas,36854,clean,automatic,4wd,mid-size,SUV,green,vt,44.1945,-72.4936
vermont,50345,2021,nissan,titan,new,8 cylinders,gas,50,clean,automatic,4wd,full-size,truck,black,vt,44.1945,-72.4936
vermont,17995,2019,ford,ecosport,excellent,4 cylinders,gas,30177,clean,manual,4wd,mid-size,SUV,blue,vt,44.1945,-72.4936
vermont,23395,2020,nissan,rogue sv awd,excellent,4 cylinders,gas,28567,clean,automatic,4wd,mid-size,SUV,blue,vt,44.1945,-72.4936
vermont,22995,2020,nissan,rogue,excellent,4 cylinders,gas,39663,clean,automatic,4wd,mid-size,SUV,silver,vt,44.1945,-72.4936
vermont,23795,2020,nissan,rogue,excellent,4 cylinders,gas,20023,clean,automatic,4wd,mid-size,SUV,black,vt,44.1945,-72.4936
vermont,22995,2020,nissan,rogue,excellent,4 cylinders,gas,38050,clean,automatic,4wd,mid-size,SUV,blue,vt,44.1945,-72.4936
vermont,23395,2020,nissan,rogue,excellent,4 cylinders,gas,28760,clean,automatic,4wd,mid-size,SUV,black,vt,44.1945,-72.4936
vermont,32995,2020,infiniti,qx60,excellent,6 cylinders,gas,27306,clean,automatic,4wd,full-size,SUV,grey,vt,44.1945,-72.4936
vermont,23995,2019,subaru,outback,excellent,4 cylinders,gas,32270,clean,automatic,4wd,mid-size,SUV,red,vt,44.1945,-72.4936
vermont,28795,2020,toyota,rav4,excellent,4 cylinders,gas,29164,clean,automatic,4wd,mid-size,SUV,grey,vt,44.1945,-72.4936
vermont,23395,2020,nissan,rogue,excellent,4 cylinders,gas,27817,clean,automatic,4wd,mid-size,SUV,black,vt,44.1945,-72.4936
vermont,21995,2020,chevrolet,equinox,excellent,6 cylinders,gas,31954,clean,automatic,4wd,full-size,SUV,grey,vt,44.1945,-72.4936
vermont,14995,2019,nissan,sentra,excellent,4 cylinders,gas,7480,clean,automatic,fwd,mid-size,sedan,silver,vt,44.1945,-72.4936
vermont,22995,2019,nissan,altima,excellent,4 cylinders,gas,21392,clean,automatic,4wd,mid-size,sedan,silver,vt,44.1945,-72.4936
vermont,26288,2019,jeep,cherokee latitude plus,like new,6 cylinders,gas,47384,clean,automatic,4wd,mid-size,SUV,white,vt,44.1945,-72.4936
vermont,23195,2020,nissan,rogue,excellent,4 cylinders,gas,36854,clean,automatic,4wd,mid-size,SUV,green,vt,44.1945,-72.4936
vermont,28850,2020,toyota,rav4,like new,4 cylinders,hybrid,25500,clean,automatic,4wd,mid-size,SUV,silver,vt,44.014516,-73.165855
vermont,50345,2021,nissan,titan,new,8 cylinders,gas,50,clean,automatic,4wd,full-size,truck,black,vt,44.1945,-72.4936
vermont,17995,2019,ford,ecosport,excellent,4 cylinders,gas,30177,clean,manual,4wd,mid-size,SUV,blue,vt,44.1945,-72.4936
vermont,23395,2020,nissan,rogue sv awd,excellent,4 cylinders,gas,28567,clean,automatic,4wd,mid-size,SUV,blue,vt,44.1945,-72.4936
vermont,22995,2020,nissan,rogue,excellent,4 cylinders,gas,39663,clean,automatic,4wd,mid-size,SUV,silver,vt,44.1945,-72.4936
vermont,23795,2020,nissan,rogue,excellent,4 cylinders,gas,20023,clean,automatic,4wd,mid-size,SUV,black,vt,44.1945,-72.4936
vermont,22995,2020,nissan,rogue,excellent,4 cylinders,gas,38050,clean,automatic,4wd,mid-size,SUV,blue,vt,44.1945,-72.4936
vermont,23395,2020,nissan,rogue,excellent,4 cylinders,gas,28760,clean,automatic,4wd,mid-size,SUV,black,vt,44.1945,-72.4936
vermont,32995,2020,infiniti,qx60,excellent,6 cylinders,gas,27306,clean,automatic,4wd,full-size,SUV,grey,vt,44.1945,-72.4936
vermont,23995,2019,subaru,outback,excellent,4 cylinders,gas,32270,clean,automatic,4wd,mid-size,SUV,red,vt,44.1945,-72.4936
vermont,20395,2020,mitsubishi,outlander,excellent,4 cylinders,gas,20391,clean,automatic,4wd,mid-size,SUV,white,vt,44.1945,-72.4936
vermont,28795,2020,toyota,rav4,excellent,4 cylinders,gas,29164,clean,automatic,4wd,mid-size,SUV,grey,vt,44.1945,-72.4936
vermont,23395,2020,nissan,rogue,excellent,4 cylinders,gas,27817,clean,automatic,4wd,mid-size,SUV,black,vt,44.1945,-72.4936
vermont,21995,2020,chevrolet,equinox,excellent,6 cylinders,gas,31954,clean,automatic,4wd,full-size,SUV,grey,vt,44.1945,-72.4936
vermont,50345,2021,nissan,titan,new,8 cylinders,gas,50,clean,automatic,4wd,full-size,truck,black,vt,44.1945,-72.4936
vermont,15498,2020,toyota,corolla,excellent,4 cylinders,gas,45421,clean,automatic,fwd,mid-size,sedan,blue,vt,44.439408,-73.210163
vermont,85867,2021,gmc,yukon xl,good,8 cylinders,gas,5704,clean,other,4wd,full-size,SUV,white,vt,47.381236,-94.666852
vermont,19350,2019,volkswagen,golf awd sportwagon,excellent,4 cylinders,gas,26000,clean,automatic,4wd,mid-size,wagon,silver,vt,44.253921,-72.566152
vermont,24995,2019,toyota,rav4 xle,like new,4 cylinders,gas,33549,clean,automatic,4wd,compact,SUV,black,vt,44.209041,-72.514597
vermont,58900,2019,chevrolet,tahoe,excellent,8 cylinders,gas,25243,clean,automatic,4wd,full-size,SUV,black,vt,42.88194,-73.68477
vermont,17995,2019,ford,ecosport,excellent,4 cylinders,gas,30177,clean,manual,4wd,mid-size,SUV,blue,vt,44.1945,-72.4936
vermont,23395,2020,nissan,rogue sv awd,excellent,4 cylinders,gas,28567,clean,automatic,4wd,mid-size,SUV,blue,vt,44.1945,-72.4936
vermont,22995,2020,nissan,rogue,excellent,4 cylinders,gas,39663,clean,automatic,4wd,mid-size,SUV,silver,vt,44.1945,-72.4936
vermont,23795,2020,nissan,rogue,excellent,4 cylinders,gas,20023,clean,automatic,4wd,mid-size,SUV,black,vt,44.1945,-72.4936
vermont,22995,2020,nissan,rogue,excellent,4 cylinders,gas,38050,clean,automatic,4wd,mid-size,SUV,blue,vt,44.1945,-72.4936
